id,birthdate,deathdate,ssn,drivers,passport,prefix,first,last,suffix,maiden,marital,race,ethnicity,gender,birthplace,address,city,state,county,zip,lat,lon,healthcare_expenses,healthcare_coverage,_ingest_time_utc,_source_file,_raw_row_id,id_is_null
9b94051f-59a9-c941-61af-9acf2a9af22f,1945-07-17,None,999-61-4586,S99940951,X29494470X,Mr.,Stephen891,Daniel959,None,None,S,white,nonhispanic,M,West Yarmouth  Massachusetts  US,307 Kulas Approach Unit 81,Rehoboth,Massachusetts,Bristol County,,41.86239690302137,-71.209293033002609,1792752.6385000006,109927.3215,2025-11-07T12:24:53.157036,patients.csv,129,false
8aeeb74e-10c8-bbff-e68d-0aa8b3159c1b,1985-09-14,None,999-56-9034,S99973870,X70958516X,Mr.,Romeo514,Toy286,None,None,S,white,nonhispanic,M,Springfield  Massachusetts  US,153 Cummings Trailer,Rehoboth,Massachusetts,Bristol County,,41.847138862975548,-71.286037695678246,922177.3725,3543.8475000000003,2025-11-07T12:24:53.157036,patients.csv,692,false
8fdd8e4f-bf93-37c2-83e7-3d0812840739,1975-02-11,None,999-19-4371,S99933780,X67917193X,Mr.,Basil991,Douglas31,None,None,M,white,nonhispanic,M,Winthrop  Massachusetts  US,580 Walter Knoll,Rehoboth,Massachusetts,Bristol County,,41.864529795450046,-71.212548608224509,1967533.9175000004,4817.3625,2025-11-07T12:24:53.157036,patients.csv,715,false
217f95a3-4e10-bd5d-fb67-0cfb5e8ba075,1993-12-23,None,999-91-4320,S99991143,X44132498X,Mr.,Jerrold404,Herzog843,None,None,M,black,nonhispanic,M,Boston  Massachusetts  US,276 Bernier Branch,Revere,Massachusetts,Suffolk County,,42.3818748756275,-70.999285784687842,475826.855,18067.095,2025-11-07T12:24:53.157036,patients.csv,5,false
23d16ee3-8cd4-eeb8-e77e-1e5fbf4c4159,1990-12-15,None,999-60-9905,S99950633,X36202735X,Mr.,Rodrigo242,Arellano2,None,None,M,black,hispanic,M,Bogota  Bogota  CO,538 Crona Underpass,Revere,Massachusetts,Suffolk County,2151,42.44326150073713,-71.022321580164316,772362.72500000009,2213.085,2025-11-07T12:24:53.157036,patients.csv,7,false
3436e704-73e4-11da-241d-7adeccd97a0d,1953-02-08,None,999-69-5611,S99910249,X71365194X,Mr.,Art115,Lesch175,None,None,S,black,nonhispanic,M,Tewksbury  Massachusetts  US,295 Cormier Trailer,Revere,Massachusetts,Suffolk County,2151,42.381983491544787,-71.045224278708346,1418223.5605,15830.8395,2025-11-07T12:24:53.157036,patients.csv,647,false
66b8b86c-78b6-85c4-f210-1b08d624a6d6,1994-05-23,None,999-29-9802,S99940594,X45516952X,Mr.,Jorge203,Kertzmann286,None,None,S,black,nonhispanic,M,Concord  Massachusetts  US,581 Sawayn Trace,Revere,Massachusetts,Suffolk County,2151,42.431054099146706,-70.955677602585439,90393.918,47194.442000000017,2025-11-07T12:24:53.157036,patients.csv,984,false
73de334e-d9f4-7500-4b9e-deef5067a008,1962-09-10,None,999-37-2521,S99911855,X57635157X,Mr.,Hollis7,Wisoky380,None,None,M,white,nonhispanic,M,Somerville  Massachusetts  US,300 Dietrich Course,Revere,Massachusetts,Suffolk County,,42.383466176012682,-71.018169446205832,1501092.095,1680.045,2025-11-07T12:24:53.157036,patients.csv,1145,false
0d61d17e-51a7-9590-3dc4-5aa410968b17,1992-04-22,None,999-42-3556,S99987171,X74199653X,Mr.,Peter292,Lynch190,None,None,M,white,nonhispanic,M,Dartmouth  Massachusetts  US,1086 Wisoky Dam,Rockland,Massachusetts,Plymouth County,,42.113310819717768,-70.916043344519,772353.0349999998,2916.2850000000003,2025-11-07T12:24:53.157036,patients.csv,431,false
ef0de96b-3fd9-5be2-01c6-874c378cd727,1970-10-21,None,999-60-5981,S99936203,X70188539X,Mr.,Sheldon401,Kutch271,None,None,M,white,nonhispanic,M,Brimfield  Massachusetts  US,274 Goldner Rue Apt 87,Sagamore,Massachusetts,Barnstable County,2561,41.79187668588861,-70.545635505756337,1754319.36,0,2025-11-07T12:24:53.157036,patients.csv,1113,false
bf0ad07a-462c-e0c9-bc3c-c40645afc6f9,1960-08-25,None,999-80-5384,S99925264,X5078871X,Mr.,Clay913,Gleason633,None,None,M,white,nonhispanic,M,Milford  Massachusetts  US,990 Pouros Green Apt 48,Salem,Massachusetts,Essex County,,42.543635326872668,-70.8329832963435,1502457.8300000003,1378.0199999999998,2025-11-07T12:24:53.157036,patients.csv,228,false
e133001b-40ea-e5c8-d1da-9bdcd829776d,1949-12-09,None,999-29-2572,S99954260,X51632076X,Mr.,Kirk871,Gaylord332,None,None,M,white,nonhispanic,M,Reading  Massachusetts  US,846 Jacobson Drive,Salem,Massachusetts,Essex County,,42.507143077963008,-70.866765882800664,270287.9059999999,341580.21399999986,2025-11-07T12:24:53.157036,patients.csv,622,false
4b0917d5-d8b8-ca5a-9bce-658885b34afe,2001-03-24,None,999-35-5393,S99968500,X22307395X,Mr.,Manual570,Morissette863,None,None,None,white,nonhispanic,M,Randolph  Massachusetts  US,665 Schulist Dam,Sandwich,Massachusetts,Barnstable County,,41.721484161981046,-70.491694146183633,505147.5475,7447.0725,2025-11-07T12:24:53.157036,patients.csv,394,false
8470167f-f7da-8fb6-6972-45209f7b7842,2000-01-05,None,999-38-5486,S99991609,X82910285X,Mr.,Kristopher775,Strosin214,None,None,None,white,nonhispanic,M,Hudson  Massachusetts  US,688 Dickinson Course Apt 38,Sandwich,Massachusetts,Barnstable County,2563,41.685667635669361,-70.494114356713183,421719.665,526.57499999999993,2025-11-07T12:24:53.157036,patients.csv,1056,false
e976b84c-d166-c32d-2f8f-152ad6b5e3af,1968-12-07,None,999-71-3367,S99954068,X13585871X,Mr.,Van763,Zieme486,None,None,M,white,nonhispanic,M,Worcester  Massachusetts  US,344 Gerlach Route Apt 77,Saugus,Massachusetts,Essex County,1906,42.510559370173816,-71.040592813510841,1371646.0974999997,17573.212499999998,2025-11-07T12:24:53.157036,patients.csv,569,false
e37d530a-3b67-0a3c-0da4-ed338900d916,1998-09-26,None,999-77-2739,S99938080,X72561865X,Mr.,Rodrick370,Douglas31,None,None,None,white,nonhispanic,M,Granby  Massachusetts  US,828 Prohaska Trafficway,Sharon,Massachusetts,Norfolk County,,42.145406664404121,-71.159580158943285,601715.88,0,2025-11-07T12:24:53.157036,patients.csv,916,false
be82309d-1a8f-df82-4cd6-5f03e1060e8e,1970-03-07,None,999-49-3900,S99998879,X20800283X,Mr.,Felton646,Pouros728,None,None,M,white,nonhispanic,M,Weymouth  Massachusetts  US,805 Greenfelder Heights,Shirley,Massachusetts,Middlesex County,,42.583591109195368,-71.601383072886208,1168474.6625000003,125.52749999999992,2025-11-07T12:24:53.157036,patients.csv,48,false
62857336-4176-3277-206d-58ba274aed30,1962-10-02,None,999-52-1703,S99994734,X48792510X,Mr.,Gerardo48,Herman763,None,None,M,white,nonhispanic,M,Nantucket  Massachusetts  US,635 Becker Course,Shrewsbury,Massachusetts,Worcester County,,42.269779600263512,-71.75758854939069,1490077.2450000006,14030.925,2025-11-07T12:24:53.157036,patients.csv,606,false
df46cbb3-2704-5d4e-a101-4f2d2dac83b0,1947-07-19,None,999-15-7884,S99912174,X44979205X,Mr.,Odell776,O'Kon634,None,None,M,white,nonhispanic,M,Billerica  Massachusetts  US,249 Sauer Flat,Shrewsbury,Massachusetts,Worcester County,,42.258615471534462,-71.692373560816208,2168913.9610000006,40893.199,2025-11-07T12:24:53.157036,patients.csv,829,false
aade3c61-92bd-d079-9d28-0b2b7fde0fbb,1985-06-05,None,999-93-3123,S99913090,X72720258X,Mr.,Sal878,Hoppe518,None,None,M,white,nonhispanic,M,Merrimac  Massachusetts  US,930 Goldner Stravenue Apt 8,Somerville,Massachusetts,Middlesex County,2138,42.363459871015344,-71.1022528716212,924957.2675,874.37249999999983,2025-11-07T12:24:53.157036,patients.csv,8,false
5e2cd800-901b-55d3-edf4-ab6e3c7524ff,1983-03-13,None,999-31-9450,S99941509,X19453034X,Mr.,Jonathon205,Rice937,JD,None,S,white,nonhispanic,M,Beverly  Massachusetts  US,856 Corkery Ferry Apt 50,Somerville,Massachusetts,Middlesex County,2138,42.361394270233859,-71.110722419393582,978259.775,23108.145,2025-11-07T12:24:53.157036,patients.csv,49,false
87cecc0c-9c64-cc50-5370-d7c881ccbd61,1948-03-03,2008-06-21,999-19-8762,S99918771,X16628457X,Mr.,Lucio648,Toy286,None,None,M,white,nonhispanic,M,Rockport  Massachusetts  US,558 Kunze Divide Suite 93,Somerville,Massachusetts,Middlesex County,2143,42.393354444289166,-71.09287627755792,1553128.2950000006,1151.8949999999998,2025-11-07T12:24:53.157036,patients.csv,83,false
e7d52393-d28b-96d3-fe60-5a19ef9ce171,1948-03-03,None,999-63-5635,S99944758,X16580066X,Mr.,Javier97,Greenfelder433,None,None,M,white,nonhispanic,M,Boston  Massachusetts  US,672 Cremin Divide Suite 83,Somerville,Massachusetts,Middlesex County,2155,42.39178190525223,-71.098346059682413,2646016.4100000006,43908.96,2025-11-07T12:24:53.157036,patients.csv,100,false
75bae569-fca6-6a70-00fe-2910d51ddd65,1988-01-30,None,999-61-5889,S99987011,X50963702X,Mr.,Jewell855,Schmidt332,None,None,M,white,hispanic,M,Boston  Massachusetts  US,583 Leuschke Ville Unit 51,Somerville,Massachusetts,Middlesex County,2155,42.405948191827243,-71.145025027730355,838124.175,1384.3049999999998,2025-11-07T12:24:53.157036,patients.csv,376,false
d66b5418-06cb-fc8a-8c13-85685b6ac939,1997-06-11,None,999-69-9126,S99919339,X55548446X,Mr.,Milton509,Ortiz186,None,None,None,white,nonhispanic,M,West Boylston  Massachusetts  US,769 Pfeffer Heights Unit 14,Somerville,Massachusetts,Middlesex County,,42.403261530816913,-71.098087976737219,575544.18499999994,335.56499999999988,2025-11-07T12:24:53.157036,patients.csv,438,false
84fee56a-9ef7-8cff-e7d3-526ece562d87,1953-09-21,None,999-26-8533,S99982247,X59548608X,Mr.,Dewitt635,Bernier607,None,None,M,asian,nonhispanic,M,Hong Kong  Hong Kong Special Administrative Region  CN,967 Funk Dam Unit 96,Somerville,Massachusetts,Middlesex County,2138,42.40829822396104,-71.114738077412426,1715639.1049999995,24056.905,2025-11-07T12:24:53.157036,patients.csv,439,false
83bd6a6c-8c7f-da8f-0cd8-9bec34c64a1e,1973-06-02,None,999-25-9639,S99958430,X20141818X,Mr.,Chong355,Boehm581,None,None,M,white,hispanic,M,Pittsfield  Massachusetts  US,354 Abernathy Loaf Unit 50,Somerville,Massachusetts,Middlesex County,2140,42.389674265021291,-71.155449474690442,1199245.6549999998,3422.865,2025-11-07T12:24:53.157036,patients.csv,880,false
42097188-e0c2-ebfb-1e28-e8580dfa83f3,1994-11-25,None,999-57-5895,S99993053,X53843720X,Mr.,Jerrod232,Treutel973,None,None,None,white,nonhispanic,M,Munich  Bavaria  DE,439 Stokes Loaf Unit 92,Somerville,Massachusetts,Middlesex County,2145,42.395223565519061,-71.1731756853369,671557.32000000007,1179.9,2025-11-07T12:24:53.157036,patients.csv,1144,false
e31d10b1-1cfa-e761-c21d-b7fd630f55c3,1997-11-10,None,999-24-2475,S99970079,X14053905X,Mr.,Curt84,Schmidt332,None,None,None,white,nonhispanic,M,Cambridge  Massachusetts  US,345 Leuschke Meadow Apt 95,South Amherst,Massachusetts,Hampshire County,,42.337471246803823,-72.487865987491872,571963.0475,1122.3825,2025-11-07T12:24:53.157036,patients.csv,142,false
5ac6dd24-2c5c-0ac0-91f2-7c10348c139a,1958-11-26,None,999-67-7298,S99928218,X35111169X,Mr.,Denis399,Abshire638,None,None,M,white,nonhispanic,M,Seekonk  Massachusetts  US,234 Gottlieb Wynd Apt 59,South Amherst,Massachusetts,Hampshire County,,42.322313267758588,-72.507486970677476,259676.39999999997,10444.26,2025-11-07T12:24:53.157036,patients.csv,581,false
e7028c1f-d3af-b947-c7df-8757337e9ef3,1990-10-09,None,999-87-4547,S99959714,X85716994X,Mr.,Brent147,Metz686,None,None,M,white,nonhispanic,M,Brookline  Massachusetts  US,205 Runolfsson Manor Unit 74,South Dennis,Massachusetts,Barnstable County,2660,41.680698298580936,-70.172618840610525,776297.13000000012,683.16,2025-11-07T12:24:53.157036,patients.csv,1130,false
a8b8d20e-ecf0-4cb1-7536-38683ba360aa,1980-05-08,None,999-96-2764,S99968102,X55244861X,Mr.,Odis959,Veum823,None,None,M,white,nonhispanic,M,Maynard  Massachusetts  US,552 Kozey Club Suite 35,Southborough,Massachusetts,Worcester County,,42.316689233965874,-71.570518862847635,1029555.6675000002,6370.7025,2025-11-07T12:24:53.157036,patients.csv,679,false
fd510351-83a7-6735-592f-2a45a3da4bed,1984-02-09,2008-01-24,999-97-5059,S99917363,X70170264X,Mr.,Ronnie7,Ledner144,None,None,None,hawaiian,nonhispanic,M,Westford  Massachusetts  US,1095 Bergnaum Gate Suite 64,Southborough,Massachusetts,Worcester County,,42.254189991720047,-71.564731497178528,642203.2175,843.56249999999989,2025-11-07T12:24:53.157036,patients.csv,713,false
574645b2-cbb6-f5b5-97dd-60cd07675773,1984-02-09,None,999-77-2653,S99919973,X83981812X,Mr.,Amado512,Botsford977,None,None,M,hawaiian,nonhispanic,M,Barnstable  Massachusetts  US,976 Krajcik Bypass Apt 77,Southborough,Massachusetts,Worcester County,,42.259257808932233,-71.483709068506371,954317.93499999982,4241.4149999999991,2025-11-07T12:24:53.157036,patients.csv,717,false
af7711e2-9168-bf9a-63de-9fe3e5bad22d,1996-01-06,None,999-18-6191,S99989686,X77345576X,Mr.,Oren284,Vandervort697,None,None,None,white,nonhispanic,M,Everett  Massachusetts  US,184 Murray Gardens Apt 13,Southbridge,Massachusetts,Worcester County,,42.062022834519063,-71.9938930525616,679730.66,10627.68,2025-11-07T12:24:53.157036,patients.csv,507,false
3b6c2a81-32bc-168b-5a45-2b1d3368c6a0,1940-08-16,2013-05-18,999-26-1569,S99965831,X77039660X,Mr.,Wilmer32,Yost751,None,None,M,white,nonhispanic,M,Burlington  Massachusetts  US,204 Hammes Bridge,Spencer,Massachusetts,Worcester County,,42.242534813243523,-72.0401871119469,1891555.8500000008,140198.02000000008,2025-11-07T12:24:53.157036,patients.csv,576,false
ac58e6c6-b5d7-8fe7-a0f3-452885f7b560,1940-08-16,2012-08-05,999-34-6830,S99938649,X65308654X,Mr.,Robt687,Mante251,None,None,S,white,nonhispanic,M,Littleton  Massachusetts  US,819 Hauck Plaza,Spencer,Massachusetts,Worcester County,,42.258729099507249,-71.971805948081922,2683833.8355000005,96057.744500000044,2025-11-07T12:24:53.157036,patients.csv,591,false
27ee3743-45c8-dbad-f3b3-1a49a39e8b83,1940-08-16,None,999-79-2859,S99946207,X39392834X,Mr.,Marcelo725,Kub800,None,None,M,white,nonhispanic,M,Gardner  Massachusetts  US,707 Kassulke Mill Suite 54,Spencer,Massachusetts,Worcester County,1562,42.260299337638287,-72.008281349166225,1951917.6915,71349.758500000011,2025-11-07T12:24:53.157036,patients.csv,605,false
8003a644-3445-56b0-017a-4480f0d6b348,1979-06-10,None,999-82-3674,S99928956,X62277463X,Mr.,Porfirio146,Ledner144,None,None,M,white,nonhispanic,M,Boston  Massachusetts  US,1065 Labadie Trafficway Unit 48,Springfield,Massachusetts,Hampden County,1199,42.116389027580126,-72.557330739641714,1120866.8049999997,2117.655,2025-11-07T12:24:53.157036,patients.csv,659,false
7fa9ddbe-8a25-2200-b944-30a5329e66d4,1916-03-28,1983-12-27,999-75-7322,S99946360,X57603608X,Mr.,Ferdinand55,Ratke343,None,None,M,black,nonhispanic,M,Arlington  Massachusetts  US,1044 Ebert Harbor Suite 72,Springfield,Massachusetts,Hampden County,1106,42.161120301021867,-72.529565761940745,1835378.8625,125497.3775,2025-11-07T12:24:53.157036,patients.csv,846,false
b755085e-cb18-f1f0-d5f3-477b850a231b,1916-03-28,1990-06-25,999-13-4093,S99940947,X81832538X,Mr.,Cole117,Wuckert783,None,None,M,black,nonhispanic,M,Boston  Massachusetts  US,698 Orn Bridge Apt 84,Springfield,Massachusetts,Hampden County,1105,42.125871471967216,-72.580270860301056,1859632.7970000005,304666.943,2025-11-07T12:24:53.157036,patients.csv,858,false
afd9d993-5a0f-0b80-9c52-70a2468e2642,1916-03-28,2003-08-26,999-71-8405,S99926749,X29865245X,Mr.,Raymon366,Mayert710,None,None,M,black,nonhispanic,M,Boston  Massachusetts  US,951 Kunde Gate Apt 24,Springfield,Massachusetts,Hampden County,1105,42.066515895536313,-72.561845572633274,2127449.8225000007,157844.98750000002,2025-11-07T12:24:53.157036,patients.csv,872,false
2a577eb8-be79-318c-3ef8-b34f96032748,1916-03-28,2012-01-22,999-16-3009,S99929791,X59564854X,Mr.,Manuel446,Gusikowski974,None,None,M,black,nonhispanic,M,Chelsea  Massachusetts  US,931 Schultz Path,Springfield,Massachusetts,Hampden County,1108,42.145665427301878,-72.596663944450242,2385693.527,526407.223,2025-11-07T12:24:53.157036,patients.csv,887,false
1636e185-4774-0f3a-d34c-ccde4026abe1,1916-03-28,2002-08-27,999-28-7565,S99980165,X4958206X,Mr.,Chong355,Jakubowski832,None,None,M,black,nonhispanic,M,Sudbury  Massachusetts  US,1011 Hudson Camp,Springfield,Massachusetts,Hampden County,1109,42.058732683286834,-72.582909145203161,2118887.0445,84066.21550000002,2025-11-07T12:24:53.157036,patients.csv,900,false
e6178711-3936-e332-814d-19d8851e314d,1916-03-28,None,999-41-3558,S99989909,X49468139X,Mr.,Warren653,Ullrich385,None,None,M,black,nonhispanic,M,Westfield  Massachusetts  US,612 Weber Green,Springfield,Massachusetts,Hampden County,1020,42.110658382441713,-72.523845065490534,3175190.412,13562280.328000002,2025-11-07T12:24:53.157036,patients.csv,927,false
055bcb42-de36-4673-6d1a-628d1817dcea,1981-10-18,None,999-54-8593,S99946547,X48991639X,Mr.,Sydney660,Kassulke119,None,None,M,white,nonhispanic,M,Acton  Massachusetts  US,891 Okuneva Grove,Stoughton,Massachusetts,Norfolk County,,42.086242298975975,-71.082123095534925,1003809.9499999998,2070.39,2025-11-07T12:24:53.157036,patients.csv,230,false
475803f3-ae29-ba8d-bdd1-25145a94eaee,1977-12-05,None,999-46-6435,S99935213,X62687987X,Mr.,Cleveland582,Dach178,None,None,M,white,nonhispanic,M,Franklin  Massachusetts  US,794 Nienow Quay Unit 96,Stoughton,Massachusetts,Norfolk County,,42.070560238652959,-71.1440446073205,1076008.895,166.48499999999984,2025-11-07T12:24:53.157036,patients.csv,387,false
7049fd33-ca55-6cfd-3dd9-dfcea6228600,1979-01-18,None,999-86-5316,S99916769,X48567887X,Mr.,Parker433,Davis923,None,None,M,white,nonhispanic,M,Chicopee  Massachusetts  US,901 Hintz Harbor Apt 84,Swampscott,Massachusetts,Essex County,1907,42.433133600272107,-70.866324937570312,1051455.6925,114.42749999999997,2025-11-07T12:24:53.157036,patients.csv,241,false
203e71e8-7254-6d5c-64a4-37258364dd41,1965-08-26,None,999-56-2341,S99992175,X59110953X,Mr.,Winston220,Stamm704,None,None,M,white,nonhispanic,M,Melrose  Massachusetts  US,682 King Manor Unit 14,Swansea,Massachusetts,Bristol County,,41.802334713236895,-71.253961979577824,1024386.29,0,2025-11-07T12:24:53.157036,patients.csv,466,false
e3d999ee-c61a-18cd-6045-7e958c87773b,1950-01-20,None,999-63-9460,S99951541,X11025444X,Mr.,Fernando603,Feliciano160,None,None,M,white,hispanic,M,Puebla  Puebla  MX,171 Anderson Junction,Swansea,Massachusetts,Bristol County,,41.790677722781375,-71.223523989974666,1830319.6165,35905.8235,2025-11-07T12:24:53.157036,patients.csv,738,false
f7a3acd9-1c09-59d6-dbaa-079164cbe703,1976-02-19,None,999-36-1674,S99957653,X50897317X,Mr.,Emerson869,Frami345,None,None,M,white,nonhispanic,M,Boston  Massachusetts  US,213 Weissnat Port Apt 83,Taunton,Massachusetts,Bristol County,2718,41.868337078981909,-71.14495171730232,249879.2675,23.872499999999945,2025-11-07T12:24:53.157036,patients.csv,78,false
3248ffc6-0867-0684-6309-c5ec2cba48ee,1974-07-11,None,999-15-8337,S99930147,X12142321X,Mr.,Salvador46,Ozuna605,None,None,M,white,hispanic,M,Santiago de los Caballeros  Santiago  DO,995 Abernathy Harbor Unit 65,Taunton,Massachusetts,Bristol County,,41.894007548206325,-71.0713333837072,1171626.1900000002,3021.18,2025-11-07T12:24:53.157036,patients.csv,571,false
15e26d50-6ea4-1b03-cf83-9748d0f245e7,1967-02-23,None,999-71-3115,S99991745,X68590725X,Mr.,Lucio648,Smith67,None,None,M,white,nonhispanic,M,Worcester  Massachusetts  US,335 Cummings Ville,Taunton,Massachusetts,Bristol County,,41.891507768665228,-71.009166101050965,1356107.2550000004,266.89499999999992,2025-11-07T12:24:53.157036,patients.csv,701,false
f5dbb8d8-6b8b-9648-5f26-d5bb0790fa45,1976-02-12,None,999-51-9194,S99921848,X34974405X,Mr.,Dalton260,Marks830,None,None,M,white,nonhispanic,M,Leominster  Massachusetts  US,963 Kshlerin Quay,Taunton,Massachusetts,Bristol County,2767,41.886376526745615,-70.979772710974856,1130015.285,208.66499999999996,2025-11-07T12:24:53.157036,patients.csv,709,false
9c532b25-cd38-f13a-f2de-2f5538326ed6,1979-09-26,None,999-80-2152,S99965942,X18171364X,Mr.,Quincy153,Conn188,None,None,M,white,nonhispanic,M,Beverly  Massachusetts  US,374 Connelly Estate,Tewksbury,Massachusetts,Middlesex County,,42.6316760626276,-71.227529396744131,2211900.6375,24529.8525,2025-11-07T12:24:53.157036,patients.csv,1151,false
4602928a-c165-443d-8d76-54ef0162f24f,1975-08-18,2006-11-17,999-61-9421,S99933947,X17457310X,Mr.,Bradly656,Schneider199,None,None,M,black,nonhispanic,M,North Attleborough  Massachusetts  US,508 Hand Village Suite 80,Townsend,Massachusetts,Middlesex County,1469,42.64974060454707,-71.737842308318221,782845.57250000013,2836.4475,2025-11-07T12:24:53.157036,patients.csv,989,false
3e1a89ae-50ce-1b40-e1b6-2a9e9dcac7a3,1975-08-18,None,999-58-7990,S99992357,X33589476X,Mr.,Lawrence741,Boyer713,None,None,S,black,nonhispanic,M,New Bedford  Massachusetts  US,938 Barrows Route,Townsend,Massachusetts,Middlesex County,1469,42.65700312998419,-71.708918000472138,1139369.1249999998,5577.525,2025-11-07T12:24:53.157036,patients.csv,1002,false
ebe6f5b1-c05d-6043-33d1-83ef3dc4da13,1996-12-24,None,999-20-5289,S99980799,X640775X,Mr.,Arron144,Labadie908,None,None,None,white,nonhispanic,M,Boston  Massachusetts  US,914 Bauch Station Unit 80,Upton,Massachusetts,Worcester County,1568,42.154066827668593,-71.5909642874441,1380677.625,296.02499999999986,2025-11-07T12:24:53.157036,patients.csv,789,false
8b1cdfbf-b2bc-1d7f-134c-5e040ee593d2,1926-07-19,1997-01-05,999-79-5092,S99993492,X41939127X,Mr.,Willis868,Koss676,None,None,S,white,nonhispanic,M,Lincoln  Massachusetts  US,252 Spinka Spur Unit 52,Wakefield,Massachusetts,Middlesex County,,42.542673666706861,-71.079832403366666,1871064.538,40648.242,2025-11-07T12:24:53.157036,patients.csv,330,false
7ec518e6-787e-cc8a-28f2-6da51fe584b8,1926-07-19,2010-06-02,999-47-8110,S99960805,X88527204X,Mr.,Scott935,Jakubowski832,None,None,M,white,nonhispanic,M,Brockton  Massachusetts  US,447 Marquardt Village Suite 92,Wakefield,Massachusetts,Middlesex County,1880,42.519141082671545,-71.09190398872714,2685963.1554999994,517648.4145,2025-11-07T12:24:53.157036,patients.csv,347,false
a8c08d9f-a2ae-46c6-0371-f596ed13d1cf,1926-07-19,2020-05-01,999-76-3663,S99926333,X52499790X,Mr.,Parker433,Hauck852,None,None,M,white,nonhispanic,M,Boston  Massachusetts  US,1088 Robel Vale Apt 87,Wakefield,Massachusetts,Middlesex County,1940,42.514789017565747,-71.0299990345602,2274651.7910000007,803731.10899999994,2025-11-07T12:24:53.157036,patients.csv,367,false
c03807d7-0b42-0490-23f0-8caeb7c38e74,1926-07-19,1995-09-06,999-54-3679,S99988410,X69412774X,Mr.,Marion502,Ondricka197,None,None,M,white,nonhispanic,M,Grafton  Massachusetts  US,182 Hansen Hollow Apt 29,Wakefield,Massachusetts,Middlesex County,,42.484411870296221,-71.063284515201289,3194932.1100000003,1232.79,2025-11-07T12:24:53.157036,patients.csv,379,false
5ec53533-38d5-fd93-159b-7389ffd95940,1926-07-19,None,999-53-5811,S99914158,X82081492X,Mr.,Jewel43,McClure239,None,None,M,white,nonhispanic,M,Worcester  Massachusetts  US,745 Breitenberg Tunnel,Wakefield,Massachusetts,Middlesex County,1940,42.5211534903204,-71.081899909393968,2372510.1495,128214.4405,2025-11-07T12:24:53.157036,patients.csv,393,false
58e24016-f3f7-e33d-35cd-333d6dedd5aa,1990-03-23,None,999-63-8964,S99955938,X2720674X,Mr.,Alexander630,Dickinson688,None,None,M,white,nonhispanic,M,Boston  Massachusetts  US,128 Weber Haven,Wakefield,Massachusetts,Middlesex County,1880,42.472918586271263,-71.048981409802792,789999.47000000009,757.19999999999982,2025-11-07T12:24:53.157036,patients.csv,810,false
72f91cc7-fb63-84e8-32ff-86456bfa446e,1942-06-07,None,999-45-2196,S99989675,X32228110X,Mr.,Kim439,Barton704,None,None,M,white,nonhispanic,M,Pittsfield  Massachusetts  US,1070 Tromp Byway Apt 35,Wales,Massachusetts,Hampden County,,42.101493355929357,-72.252457613716132,1013727.3515000002,498238.9285,2025-11-07T12:24:53.157036,patients.csv,294,false
4727c1ea-a23f-270d-f38f-e03857029aee,1994-05-26,None,999-27-1176,S99997206,X70857005X,Mr.,Tristan353,Zulauf375,None,None,S,white,nonhispanic,M,Lee  Massachusetts  US,1049 Dare Branch Apt 3,Walpole,Massachusetts,Norfolk County,2081,42.103050706932905,-71.267686798325869,681552.79,0,2025-11-07T12:24:53.157036,patients.csv,255,false
db9b9c1c-0a86-773c-ba82-fbb9b71d9993,1938-10-13,1958-01-09,999-36-6282,S99995012,None,Mr.,Will178,Hilpert278,None,None,None,white,nonhispanic,M,Falmouth  Massachusetts  US,994 Wyman Underpass Suite 60,Walpole,Massachusetts,Norfolk County,,42.160251590347926,-71.240395828248054,547537.36,0,2025-11-07T12:24:53.157036,patients.csv,684,false
09c151c9-f15e-dd85-6233-da9e8aabe0cc,1938-10-13,2019-04-09,999-38-8870,S99971221,X77386388X,Mr.,Ahmed109,Beatty507,None,None,M,white,nonhispanic,M,Boston  Massachusetts  US,514 Schmeler Gateway,Walpole,Massachusetts,Norfolk County,2081,42.139412274211523,-71.285074960893667,2490064.3840000005,56252.385999999991,2025-11-07T12:24:53.157036,patients.csv,697,false
1e7948e2-366f-7289-ac1c-f90303b32125,1938-10-13,2020-04-09,999-82-8092,S99998792,X86232459X,Mr.,Tristan353,Swift555,None,None,S,white,nonhispanic,M,Waltham  Massachusetts  US,604 Rath Divide,Walpole,Massachusetts,Norfolk County,2081,42.18675264142081,-71.283516320078249,2098833.3075,369724.7325,2025-11-07T12:24:53.157036,patients.csv,708,false
d688932a-65c6-3833-4978-3729c3027871,1938-10-13,None,999-55-1173,S99916532,X11753178X,Mr.,Shannon293,Fisher429,None,None,S,white,nonhispanic,M,Cambridge  Massachusetts  US,1012 Orn Row Apt 56,Walpole,Massachusetts,Norfolk County,,42.122358469836669,-71.316422189504536,2145541.0455000005,62527.3945,2025-11-07T12:24:53.157036,patients.csv,721,false
38f38890-b80f-6542-51d4-882c7b37b0bf,1941-01-11,None,999-89-5652,S99970404,X82459872X,Mr.,Napoleon578,Fay398,None,None,S,white,nonhispanic,M,Walpole  Massachusetts  US,182 McDermott Club Unit 86,Waltham,Massachusetts,Middlesex County,2453,42.379428212087277,-71.286369511465253,1979068.732,47025.298,2025-11-07T12:24:53.157036,patients.csv,447,false
